PassengerId,Survived
1165,0.7871601729535549
1166,0.10202694132545465
1167,0.8679588352619948
1168,0.07907739112481171
1169,0.1916312047246934
1170,0.1574093353980938
1171,0.05854470777521831
1172,0.40330897933969445
1173,0.9554685141396095
1174,0.745093392576883
1175,0.807825948908928
1176,0.7111511651288646
1177,0.0466338575853536
1178,0.06864151094250809
1179,0.23880194061344562
1180,0.10202694132545465
1181,0.041381166556012094
1182,0.2859011814642485
1183,0.4314103603128425
1184,0.10202694132545465
1185,0.25899534978238553
1186,0.10219515610519941
1187,0.11137136318863011
1188,0.9048748546355814
1189,0.11608193525836291
1190,0.2940328966898194
1191,0.09227326949179737
1192,0.19149221583853
1193,0.10388435642139054
1194,0.0588009497478828
1195,0.0105789006287349
1196,0.745093392576883
1197,0.754003033958013
1198,0.1954643401245308
1199,0.997376816796362
1200,0.2250715423115943
1201,0.3706847776678684
1202,0.08435495674053123
1203,0.1334507414095679
1204,0.06864151094250809
1205,0.47934927075412664
1206,0.9572739809714014
1207,0.7303083411288827
1208,0.3351853351929248
1209,0.11543810641780688
1210,0.24200623348164288
1211,0.08635183571180943
1212,0.10787086486764086
1213,0.15015830435667907
1214,0.05118650899453869
1215,0.6018425479562334
1216,0.8813411064761497
1217,0.10402274557897295
1218,0.7783396106219596
1219,0.3411903678533901
1220,0.1483265438120043
1221,0.05534927911404702
1222,0.8137976173675506
1223,0.3983921381631687
1224,0.10202694132545465
1225,0.7271972514314666
1226,0.2455067318026322
1227,0.2457772570785229
1228,0.2523817045861621
1229,-0.014147096723729102
1230,0.21421939910891685
1231,0.10202694132545465
1232,0.11866815062516772
1233,0.11228959164498614
1234,0.10727289552973457
1235,1.0761565197428518
1236,0.08344830136949627
1237,0.5773148782422655
1238,0.05118650899453869
1239,0.5260638411583044
1240,0.05795159897416535
1241,1.0110011921599302
1242,0.893513921103497
1243,0.06605292394199475
1244,0.16378247724015996
1245,0.2634372141377924
1246,0.7443828035707127
1247,0.14117393531970573
1248,0.897631183782683
1249,0.08080453067934307
1250,0.052261752533322714
1251,0.5785775235272604
1252,0.005902151700624636
1253,0.897042717602846
1254,1.0110011921599302
1255,0.19256742615349512
1256,1.0773294031124214
1257,0.17225243873265755
1258,0.0736563922254645
1259,0.40383502198965154
1260,0.9101043052982807
1261,0.1271751619765461
1262,0.05661454295010104
1263,1.0605394717518273
1264,0.054717105585593284
1265,0.09211526706285483
1266,0.8964032854081407
1267,0.9636114698929187
1268,0.3919076148989319
1269,0.05280625661768129
1270,0.2237177118411231
1271,0.6310563523472956
1272,0.052261752533322714
1273,0.07070820905032049
1274,0.47641968751063835
1275,0.5351352135096501
1276,0.13829355927717857
1277,0.849944692166113
1278,0.0679282926469495
1279,0.09381918280849366
1280,0.028740540186476704
1281,0.24472610097764638
1282,0.26344004785804176
1283,0.8741872475759829
1284,0.3931321703241013
1285,0.11108444954988356
1286,-0.05339644562730145
1287,0.9081501579414574
1288,0.06433411292926433
1289,1.058726443031428
1290,0.07053900855123829
1291,0.041096616884261306
1292,0.895287313155243
1293,0.1752141019808118
1294,0.9652179732792362
1295,0.23534642274487186
1296,0.25631257878522073
1297,0.1113707087887369
1298,0.05600956258466516
1299,0.3682458474976943
1300,0.669380747481436
1301,0.9255511264000574
1302,0.745093392576883
1303,0.9630287681884434
1304,0.5075004075760109
1305,0.041381166556012094
1306,0.9600075295840161
1307,0.027561243413039505
1308,0.041381166556012094
1309,0.1925390992158504
